Dates,US Staples,EU Healthcare,Japan,Brazil,Nasdaq,US 2y,US 15y,Germany 10y,UK 15y,US HY,Oil,Ind Metals,Agri,Gold,Silver,EURUSD,USDJPY,CHFJPY,EURBRL,GBPMXN
07/11/16,52.48,66.34,49.87,37.27,116.35,84.96,130.62,141.11,64.52,86.17,81.28,10.2975,5.555,122.15,17.29,1.1041,104.46,107.227,3.5385,23.0505
08/11/16,52.7,66.43,49.81,37.54,117.11,84.87,130.09,140.8,64.265,85.98,80.8,10.495,5.61,121.64,17.4,1.1026,105.16,107.538,3.494,22.6788
09/11/16,51.98,69.74,49.39,36.31,117.65,84.76,124.57,140.78,63.97,85.38,82.24,10.705,5.585,121.56,17.45,1.091,105.67,107.328,3.5257,24.6223
10/11/16,50.59,69.33,49.43,33.45,115.75,84.73,122.73,139.81,62.675,84.26,80.32,10.9675,5.4775,119.75,17.56,1.0893,106.83,108.247,3.6979,25.8324
11/11/16,50.54,68.74,49.5,32.5,115.8,84.73,122.04,139.49,62.725,83.47,78.16,10.77,5.405,117.1,16.47,1.0855,106.65,107.962,3.6912,26.2491
14/11/16,50.45,68.75,49.56,32.38,114.63,84.6,121.31,139.34,61.995,84.09,78.96,10.8275,5.3962,116.11,16,1.0737,108.42,108.633,3.6854,25.8452
15/11/16,50.76,68.44,49.64,33.47,116.22,84.63,121.91,139.6,62.735,85.2,82.72,10.8025,5.4037,117.12,16.19,1.0722,109.2,109.008,3.6854,25.248
16/11/16,50.77,68.9,49.4,33.07,116.91,84.62,123.01,139.63,62.845,84.86,81.84,10.655,5.3775,116.77,16.09,1.0691,109.08,108.864,3.6597,25.1458
17/11/16,50.68,68.97,50.14,32.38,117.76,84.61,121.2,139.82,62.855,84.63,81.04,10.69,5.3713,116.17,15.84,1.0626,110.12,109.343,3.637,25.3619
18/11/16,50.5,68.54,49.39,32.59,117.32,84.56,120.85,139.8,61.91,84.63,82.56,10.59,5.4012,115.15,15.73,1.0588,110.91,109.816,3.5845,25.4785
21/11/16,50.84,68.29,49.79,33.75,118.54,84.55,121.15,139.85,62.4,85.31,86.16,10.85,5.4538,115.58,15.72,1.063,110.82,109.868,3.5554,25.5566
22/11/16,51.1,66.63,49.91,34.17,118.9,84.53,121.11,140.32,62.605,85.94,85.04,10.93,5.4775,115.54,15.8,1.0627,111.14,109.902,3.5662,25.588
23/11/16,50.82,66.71,49.91,33.81,118.42,84.48,120.64,139.95,61.815,85.62,85.36,11.17,5.4725,113.25,15.52,1.0553,112.52,110.653,3.5766,25.6871
24/11/16,50.82,67.32,49.91,33.81,118.42,84.48,120.64,140.02,62.12,85.62,85.36,11.3475,5.4763,113.25,15.52,1.0554,113.33,111.501,3.586,25.8261
25/11/16,51.22,68.22,49.49,33.06,118.8,84.47,120.82,140.19,62.245,85.73,82.64,11.37,5.4662,112.61,15.63,1.0589,113.22,111.797,3.6143,25.7879
28/11/16,51.33,67.94,49.92,33.91,118.53,84.52,121.71,140.63,62.53,85.72,83.52,11.5425,5.4963,113.8,15.77,1.0614,111.94,110.507,3.589,25.614
29/11/16,51.4,68.26,49.97,33.2,118.94,84.53,122.22,140.32,62.76,85.61,80.48,11.065,5.4488,113.27,15.78,1.065,112.38,111.076,3.6145,25.7572
30/11/16,50.58,68.07,49.89,33.49,117.5,84.5,120.24,139.78,62.5,85.65,87.44,11.13,5.4113,111.75,15.66,1.0589,114.46,112.489,3.5887,25.7284
01/12/16,50.25,67.02,49.47,31.48,115.47,84.41,118.73,139.13,61.775,84.87,90.64,11.1625,5.3412,111.54,15.66,1.0661,114.1,112.899,3.6891,26.1602
02/12/16,50.57,67.06,49.62,31.68,115.7,84.5,119.6,139.69,62.775,85.38,91.84,11.1075,5.3475,112.14,15.83,1.0664,113.51,112.321,3.7056,26.2639
05/12/16,50.63,67.11,49.56,32.12,116.6,84.5,119.47,139.25,62.63,85.6,90.8,11.345,5.4075,111.54,15.88,1.0764,113.85,113.129,3.6844,26.2205
06/12/16,50.78,67.14,49.78,32.68,116.88,84.48,119.38,138.86,62.415,86.03,90.32,11.265,5.48,111.43,15.85,1.0718,114.02,112.867,3.6547,25.853
07/12/16,51.51,66.55,50.52,33.28,118.36,84.51,120.4,139.06,62.73,86.46,88.72,11.2,5.42,111.83,16.23,1.0753,113.77,112.901,3.6483,25.6747
08/12/16,51.3,66.92,51.1,33.01,118.57,84.5,118.98,138.61,62.735,86.45,90.48,11.0525,5.3625,111.57,16.14,1.0615,114.04,112.21,3.5815,25.573
09/12/16,52.04,68.93,51.25,32.82,119.5,84.49,117.5,138.65,61.955,86.49,91.52,11.1875,5.385,110.4,15.97,1.0561,115.32,113.398,3.5669,25.6465
12/12/16,52.25,68.39,50.75,32.43,118.96,84.46,117.72,138.14,61.45,86.37,92.96,11.1575,5.375,110.82,16.19,1.0635,115.02,113.508,3.5488,25.6266
13/12/16,52.49,69.71,51.35,32.72,120.46,84.45,118.14,138.67,62.085,86.58,93.84,11.045,5.3975,110.45,16.04,1.0626,115.19,113.81,3.5403,25.6726
14/12/16,51.92,69.06,50.56,31.5,120.21,84.29,116.82,139.23,62.535,85.93,90.56,11.1225,5.3475,108.83,15.93,1.0536,117.04,114.713,3.5594,25.719
15/12/16,52.14,70.11,50.56,31.87,120.4,84.25,117.41,138.74,61.45,85.97,90.88,11.23,5.3575,107.34,15.18,1.0414,118.18,114.735,3.509,25.2504
16/12/16,52.05,70.45,50.12,31.53,119.6,84.29,117.14,139.25,62,86.05,92.4,10.93,5.3275,108.05,15.27,1.0451,117.93,114.988,3.5334,25.5375
19/12/16,52.15,70.61,50.55,31.11,120.09,84.33,118.4,139.91,62.345,86.27,92,10.7025,5.3025,108.59,15.17,1.0402,117.09,113.976,3.505,25.2644
20/12/16,52.05,70.81,50.6,31.53,120.55,84.34,117.81,139.68,62.26,86.39,92.96,10.7625,5.2425,107.79,15.24,1.0388,117.86,114.569,3.481,25.3001
21/12/16,52.04,70.54,49.75,31.3,120.46,84.38,118.33,139.98,62.755,86.54,91.52,10.725,5.2625,107.85,15.12,1.0424,117.55,114.493,3.4733,25.3971
22/12/16,51.96,70.62,49.67,31.44,120.12,84.34,117.81,139.87,63.045,86.44,91.68,10.73,5.225,107.59,14.98,1.0437,117.54,114.602,3.4356,25.5102
23/12/16,52.06,70.67,49.76,32.27,120.2,84.34,118.05,140.23,63.425,86.6,92.48,10.6925,5.195,107.93,14.91,1.0456,117.33,114.28,3.4177,25.3257
26/12/16,52.06,70.67,49.76,32.27,120.2,84.34,118.05,140.23,63.425,86.6,92.48,10.6925,5.195,107.93,14.91,1.0455,117.1,114.023,3.4301,25.343
27/12/16,52.05,70.94,49.45,32.53,120.82,84.3,117.67,140.43,63.425,86.52,93.84,10.6925,5.195,108.56,15.13,1.0457,117.43,114.22,3.4226,25.4708
28/12/16,51.73,71.2,49.38,33.04,119.88,84.33,118.53,140.42,63.995,86.4,94,10.5975,5.2275,108.86,15.2,1.0413,117.26,114.017,3.4124,25.3738
29/12/16,51.97,71.21,48.88,33.66,119.71,84.42,118.95,140.63,64.735,86.52,93.76,10.455,5.2725,110.29,15.32,1.049,116.54,113.929,3.4108,25.4178
30/12/16,51.71,70.8,48.86,33.34,118.48,84.45,119.13,140.33,64.64,86.55,93.76,10.56,5.265,109.61,15.11,1.0517,116.96,114.771,3.4288,25.5913
02/01/17,51.71,71.61,48.86,33.34,118.48,84.45,119.13,140.39,64.64,86.55,93.76,10.56,5.265,109.61,15.11,1.0455,117.55,114.861,3.4214,25.4566
03/01/17,51.9,72.14,49.26,34.46,119.54,84.38,119.64,139.68,63.405,86.91,91.52,10.4575,5.3113,110.47,15.44,1.0405,117.75,114.613,3.3984,25.8361
04/01/17,51.9,72.2,50.25,34.81,120.19,84.4,120.1,139.51,63.275,87.38,92.64,10.6825,5.3837,110.86,15.58,1.0489,117.25,114.869,3.373,26.4299
05/01/17,52.07,72.68,50.54,35.22,120.87,84.46,121.98,139.72,63.305,87.25,93.6,10.69,5.425,112.58,15.76,1.0607,115.35,114.239,3.3883,26.607
06/01/17,52.12,72.38,50.46,34.86,121.93,84.39,120.86,139.24,62.735,87.23,93.44,10.6675,5.385,111.75,15.64,1.0532,117.02,114.961,3.3943,26.0818
09/01/17,51.7,72.21,50.51,34.85,122.33,84.46,121.83,139.36,63.165,87.21,90.48,10.7625,5.3725,112.67,15.7,1.0574,116.03,114.293,3.3849,26.0024
10/01/17,51.44,72.28,50.32,35.25,122.6,84.43,121.75,139.37,63.055,87.22,88.56,11.03,5.4138,113.15,15.91,1.0554,115.77,113.838,3.3732,26.5421
11/01/17,51.54,71.93,50.65,36.03,122.93,84.47,122.16,139.66,63.1,87.27,90.96,10.995,5.3675,113.5,15.87,1.0582,115.41,113.813,3.3816,26.7006
12/01/17,51.49,70.55,50.57,36.42,122.74,84.5,121.89,139.6,63.445,87.29,92.32,11.1125,5.4225,113.91,15.91,1.0613,114.72,113.482,3.3871,26.4919
13/01/17,51.52,71.58,50.89,35.94,123.16,84.46,121.31,139.24,62.655,87.32,91.28,11.2325,5.4913,114.21,15.94,1.0643,114.49,113.53,3.4247,26.1603
16/01/17,51.52,70.69,50.89,35.94,123.16,84.46,121.31,139.46,63.125,87.32,91.28,11.15,5.485,114.21,15.94,1.0601,114.2,112.865,3.4367,26.1882
17/01/17,52.25,70.51,50.32,36.19,122.79,84.52,122.58,139.54,63.545,87.23,91.44,11.015,5.5725,115.85,16.28,1.0713,112.62,112.436,3.4398,26.7036
18/01/17,52.43,70.95,50.31,35.66,123.04,84.44,121.01,139.13,63.395,87.31,89.28,11.12,5.57,114.87,16.19,1.063,114.65,113.797,3.439,26.9136
19/01/17,52.24,70.3,50.17,36.13,122.98,84.41,120.18,138.93,62.675,87.03,89.36,11.0725,5.5912,114.77,16.12,1.0664,114.86,114.151,3.4124,27.096
20/01/17,52.58,69.73,50.49,36.68,123.25,84.46,119.94,138.35,62.335,87.2,91.12,11.095,5.5588,115.05,16.19,1.0703,114.62,114.452,3.3976,26.7207
23/01/17,52.56,69.13,50.52,37.67,123.35,84.54,121.14,138.92,62.665,87.2,90.56,11.175,5.585,115.79,16.29,1.0765,112.71,113.105,3.4014,26.8111
24/01/17,52.91,68.5,50.65,37.39,124.18,84.49,120.31,138.55,62.905,87.26,90.96,11.3275,5.555,115.27,16.22,1.0731,113.79,113.691,3.3994,26.9537
25/01/17,52.9,69.7,51.18,37.96,125.43,84.47,118.8,138.04,61.895,87.57,90.48,11.26,5.5437,114.32,16.1,1.0748,113.28,113.35,3.4052,26.6198
26/01/17,52.67,70.76,51.25,37.58,125.56,84.48,119.2,137.88,61.55,87.53,92.24,11.065,5.5025,113.26,15.93,1.0682,114.53,114.552,3.3969,26.7137
27/01/17,52.38,70.62,50.83,37.77,125.8,84.52,119.63,138.16,61.89,87.61,91.2,11.115,5.49,113.49,16.22,1.0699,115.1,115.174,3.3609,26.2244
30/01/17,52.34,70.63,50.69,37.06,124.82,84.52,119.27,138.3,62.285,87.43,90.24,11.05,5.4225,113.97,16.23,1.0695,113.77,114.318,3.3445,25.9505
31/01/17,52.59,70.1,50.57,36.87,124.57,84.54,120.1,138.49,62.585,87.34,90.56,11.3,5.4187,115.55,16.63,1.0798,112.8,114.023,3.4011,26.2032
01/02/17,52.18,71.05,50.84,37.16,125.43,84.46,119.1,138.09,61.585,87.28,91.84,11.34,5.4775,115.2,16.61,1.0769,113.25,114.036,3.3716,26.2138
02/02/17,52.66,69.98,50.82,37.31,125.32,84.49,119.05,138.52,61.985,87.33,92.08,11.295,5.5138,115.84,16.56,1.0759,112.8,113.631,3.3608,25.7603
03/02/17,53,70.54,51.05,37.6,125.68,84.46,119,138.58,62.175,87.48,92.32,11.1575,5.51,116.13,16.57,1.0783,112.61,113.44,3.3629,25.4223
06/02/17,52.71,70.86,50.97,37.03,125.83,84.55,119.72,138.96,62.465,87.42,91.04,11.215,5.4938,117.7,16.82,1.075,111.74,112.732,3.3525,25.6331
07/02/17,53.14,71.59,50.94,37.03,126.29,84.53,120.6,139.04,62.765,87.29,89.52,11.185,5.4862,117.46,16.79,1.0683,112.39,112.654,3.3389,25.796
08/02/17,53.36,71.58,51.09,37.58,126.5,84.61,122.24,139.58,63.615,87.35,89.84,11.32,5.52,118.19,16.84,1.0698,111.93,112.536,3.3296,25.6826
09/02/17,53.58,72.86,51.02,37.44,126.96,84.54,120.83,139.57,63.445,87.47,90.8,11.275,5.56,117.29,16.75,1.0655,113.25,113.06,3.3332,25.4312
10/02/17,53.62,72.95,51.38,38.27,127.38,84.53,120.76,139.36,63.135,87.53,92,11.61,5.5875,117.6,17.02,1.0643,113.22,112.946,3.3122,25.4106
13/02/17,53.62,73,51.58,38.5,128.1,84.51,120.38,139.17,62.67,87.66,90.56,11.675,5.59,116.8,16.89,1.0598,113.74,113.101,3.2965,25.4031
14/02/17,53.63,72.99,51.21,38.98,128.53,84.45,119.51,138.96,62.585,87.72,91.04,11.57,5.5637,116.93,17.01,1.0578,114.26,113.549,3.2611,25.2619
15/02/17,54.12,73.66,51.16,40.04,129.29,84.42,118.96,138.82,62.475,87.75,90.88,11.655,5.6,117.45,17.04,1.0601,114.16,113.535,3.2372,25.2683
16/02/17,54.19,74.05,51.22,39.38,129.25,84.46,119.61,139.12,63.015,87.68,91.28,11.57,5.6075,118.08,17.15,1.0674,113.24,113.559,3.2988,25.4544
17/02/17,54.46,74.38,51.19,39.24,129.81,84.52,120.32,139.6,63.545,87.77,91.12,11.4875,5.5,117.68,17.06,1.0616,112.84,112.499,3.2864,25.3515
20/02/17,54.46,74.03,51.19,39.24,129.81,84.52,120.32,139.64,63.285,87.77,91.12,11.68,5.5012,117.68,17.06,1.0614,113.1,112.781,3.2779,25.3898
21/02/17,54.95,74.84,51.62,40.05,130.45,84.53,120.11,139.55,63.285,88.06,92.32,11.6225,5.4875,117.75,17.03,1.0536,113.68,112.592,3.2652,24.9626
22/02/17,54.96,74.75,51.68,40.15,130.5,84.55,120.31,139.92,63.625,88.1,90.88,11.56,5.5087,117.91,17.11,1.0558,113.31,112.148,3.2374,24.7857
23/02/17,55.09,74.96,51.63,39.55,130.01,84.59,120.67,140.35,63.905,88.18,92.24,11.295,5.4637,118.94,17.24,1.0582,112.61,111.911,3.2418,24.6903
24/02/17,55.28,74.67,51.52,38.36,130.26,84.63,122.01,140.99,64.845,88.25,91.68,11.45,5.405,119.7,17.4,1.0563,112.12,111.29,3.2853,24.8174
27/02/17,55.03,74.66,51.36,38.53,130.42,84.56,121.29,140.73,64.805,88.36,91.76,11.475,5.35,119.12,17.27,1.0587,112.7,111.697,3.2853,24.7791
28/02/17,55.1,74.8,51.23,37.73,130.02,84.52,121.74,140.58,65.185,88.29,91.6,11.5525,5.465,119.23,17.37,1.0576,112.77,112.111,3.2853,24.8988
01/03/17,55.36,75.51,51.83,38.98,131.44,84.4,119.47,139.74,64.725,88.23,91.2,11.68,5.4538,119.06,17.44,1.0547,113.73,112.719,3.2632,24.3555
02/03/17,55.35,76.19,51.34,37.42,130.78,84.31,119.04,139.4,64.35,87.95,89.36,11.435,5.505,117.58,16.8,1.0507,114.41,112.9,3.3138,24.533
03/03/17,55.14,76.39,51.37,38.58,131.02,84.33,119.35,138.99,64.435,87.99,90.32,11.395,5.4575,117.51,16.98,1.0622,114.04,113.195,3.3074,23.987
06/03/17,54.9,75.9,51.25,38.08,130.73,84.35,118.78,139.12,64.185,87.71,90.24,11.335,5.4625,116.72,16.83,1.0582,113.89,112.508,3.3208,24.0018
07/03/17,54.83,74.89,51.13,37.94,130.51,84.32,118.42,139.31,64.435,87.14,90.16,11.155,5.375,115.78,16.55,1.0566,113.98,112.49,3.2976,23.7844
08/03/17,54.71,75.11,50.97,36.81,130.74,84.25,117.78,138.88,64.255,86.56,85.36,11.125,5.375,115.06,16.32,1.0541,114.35,112.678,3.3431,23.9381
09/03/17,54.8,75.08,50.97,36.32,130.84,84.24,116.84,138.45,64.305,86.33,84.24,10.995,5.3525,114.47,16.06,1.0577,114.95,113.574,3.3792,24.1276
10/03/17,55.05,75.02,51.34,37.12,131.39,84.29,117.25,137.94,64.06,86.3,82.32,11.005,5.2825,114.72,16.15,1.0673,114.79,113.561,3.3577,23.8527
13/03/17,55.09,75.38,51.6,37.35,131.61,84.25,116.51,138.1,63.985,86.37,82.24,11.18,5.25,114.74,16.07,1.0653,114.88,114.055,3.3586,23.9708
14/03/17,54.93,75.56,51.24,36.65,131.29,84.24,117.07,138.37,64.125,86.11,81.52,11.185,5.2475,114.12,15.99,1.0604,114.75,113.596,3.3609,23.8997
15/03/17,55.34,75.46,51.76,38.15,132.1,84.4,118.5,138.7,64.165,87.3,83.04,11.2425,5.255,116.25,16.43,1.0734,113.38,113.355,3.3312,23.627
16/03/17,55.42,75.59,51.66,37.85,132.01,84.34,117.9,138.37,64.02,87.05,82.88,11.305,5.2675,116.73,16.4,1.0766,113.31,113.719,3.3579,23.8134
17/03/17,54.98,75.72,51.83,37.23,131.69,84.38,118.64,138.56,64.32,87.08,82.64,11.38,5.2562,116.99,16.47,1.0738,112.7,112.919,3.3199,23.6474
20/03/17,55.0771,75.86,51.8468,38.02,131.81,84.4259,119.15,138.48,64.415,87.0034,82.204,11.35,5.265,117.5645,16.5069,1.0739,112.55,112.731,3.2995,23.4862
21/03/17,55.04,75.01,51.44,36.71,129.81,84.47,120.14,138.31,64.145,86.29,80.88,11.2425,5.2438,118.54,16.61,1.0811,111.71,112.405,3.3373,23.834
22/03/17,54.93,74.9,51.51,36.98,130.69,84.49,120.62,138.75,65.18,86.5,80.96,11.2375,5.2,118.83,16.62,1.0797,111.16,112.132,3.3341,23.7532
23/03/17,54.81,75.46,51.55,36.57,130.36,84.49,120.45,138.49,64.47,86.53,80.08,11.27,5.18,118.67,16.67,1.0783,110.94,111.678,3.3866,23.7026
24/03/17,54.7,75.28,51.87,37.12,130.63,84.49,120.88,138.63,64.805,86.83,80.72,11.245,5.15,118.86,16.81,1.0798,111.34,112.297,3.3565,23.3945
27/03/17,54.65,75.46,51.9,37.01,130.84,84.52,121.43,138.67,65.01,86.74,80.32,11.08,5.1125,119.53,17.15,1.0864,110.66,112.278,3.3966,23.7282
28/03/17,54.75,75.61,52.34,37.16,131.64,84.48,120.62,138.75,64.88,87.22,81.2,11.315,5.1375,119.04,17.18,1.0814,111.15,111.995,3.3969,23.6925
29/03/17,54.85,76.17,52.27,37.96,132.25,84.53,121.34,139.12,65.185,87.4,82.96,11.4375,5.1238,119.33,17.25,1.0766,111.04,111.432,3.3585,23.262
30/03/17,54.74,76.56,51.98,37.42,132.47,84.51,120.36,139.19,65.575,87.81,84.56,11.54,5.09,118.47,17.15,1.0674,111.92,111.784,3.3635,23.3341
31/03/17,54.58,76.57,51.5,37.46,132.38,84.52,120.71,139.19,65.54,87.78,85.12,11.33,5.0825,118.72,17.25,1.0652,111.39,111.1,3.327,23.5001
03/04/17,54.49,76.21,51.76,37.9,132.3,84.54,121.67,139.64,66.4,87.36,84.4,11.14,5.1175,119.35,17.24,1.067,110.9,110.734,3.3229,23.3124
04/04/17,54.65,76.9,51.58,38.24,132.51,84.51,121.01,139.85,66.3,87.39,85.68,11.1825,5.0525,119.62,17.33,1.0674,110.74,110.529,3.3022,23.4208
05/04/17,54.55,76.69,51.22,37.41,131.97,84.51,121.38,139.87,65.91,87.32,85.44,11.36,5.075,119.62,17.32,1.0663,110.7,110.169,3.3269,23.4979
06/04/17,54.55,76.29,50.96,36.78,132.04,84.53,121.2,139.83,65.78,87.43,86.88,11.2975,5.0563,119.18,17.26,1.0644,110.81,110.26,3.3469,23.3909
07/04/17,54.7,76.16,51.07,37,131.97,84.42,120.71,140.2,65.945,87.39,87.68,11.23,5.045,119.46,17.03,1.0591,111.09,110.086,3.3323,23.1051
10/04/17,54.86,76.24,50.95,37.1,132.02,84.46,121.27,140.4,65.955,87.51,89.12,11.1025,5.075,119.46,17,1.0596,110.94,109.966,3.3193,23.1937
11/04/17,54.88,76.49,51.21,37,131.45,84.54,122.42,140.52,66.365,87.34,89.36,11.005,5.0825,121.19,17.31,1.0605,109.62,108.806,3.3281,23.4658
12/04/17,55.09,76.73,51.04,36.92,130.92,84.6,123.09,140.66,66.39,87.4,88.88,10.8325,5.1225,122.02,17.46,1.0665,109.03,108.721,3.3337,23.2643
13/04/17,54.84,76.67,50.61,36.09,130.4,84.64,123.47,140.82,66.405,87.22,89.04,10.93,5.145,122.6,17.53,1.0613,109.09,108.44,3.3383,23.2354
14/04/17,54.84,76.67,50.61,36.09,130.4,84.64,123.47,140.82,66.405,87.22,89.04,10.93,5.145,122.6,17.53,1.0618,108.64,108.055,3.3383,23.2026
17/04/17,55.23,76.67,51.15,37.55,131.48,84.63,123.09,140.82,66.405,87.48,88.48,10.93,5.145,122.24,17.43,1.0643,108.91,108.404,3.2999,23.2476
18/04/17,55.48,75.2,50.99,37.28,131.28,84.7,124.7,141.03,66.68,87.46,88.32,10.7175,5.06,122.82,17.34,1.073,108.43,108.829,3.3347,23.8755
19/04/17,55.27,75.41,50.96,36.46,131.49,84.66,124.02,140.65,66.325,87.38,84.96,10.755,5.0925,121.73,17.18,1.0711,108.86,109.037,3.3772,24.0788
20/04/17,55.16,75.32,51.27,36.33,132.59,84.65,123.54,140.3,66.32,87.67,84.32,10.885,5.0525,121.96,17.06,1.0717,109.32,109.458,3.3728,24.1116
21/04/17,55,75.22,51.46,36.16,132.56,84.69,123.54,140.26,66.44,87.6,82.56,10.8425,4.9977,122.31,17.02,1.0728,109.09,109.529,3.3728,24.1145
24/04/17,55.5,75.73,51.82,37.22,134.16,84.6,122.93,139.24,66.075,88.01,82,10.85,5.015,121.48,16.98,1.0868,109.77,110.225,3.3997,23.9681
25/04/17,55.72,76.37,52.01,37.21,135.13,84.52,121.45,138.84,65.74,88.17,82.88,10.9175,5.0437,120.25,16.68,1.0926,111.09,111.74,3.4388,24.2228
26/04/17,55.27,76.78,52.07,36.86,134.94,84.55,122.12,139.04,65.68,88.09,82.08,10.97,5.0662,120.84,16.57,1.0904,111.06,111.801,3.4613,24.6563
27/04/17,55.2,77.54,52.11,36.7,135.75,84.58,122.08,139.46,65.71,88.15,81.92,10.86,4.9955,120.39,16.37,1.0873,111.26,111.916,3.4625,24.5586
28/04/17,55.18,77.06,51.86,37.17,135.99,84.62,122.35,139.23,65.72,88.12,81.92,10.9425,4.983,120.77,16.3,1.0895,111.49,112.083,3.4619,24.4399
01/05/17,54.97,77.06,52.06,37.47,137.2,84.5,121.08,139.23,65.72,87.79,81.2,10.9425,4.983,119.67,15.99,1.0899,111.84,112.287,3.4619,24.1437
02/05/17,54.6,77.83,52.22,38.31,137.43,84.53,121.7,139.14,65.61,87.82,79.36,11.02,5.1375,119.65,15.93,1.093,111.99,112.973,3.4447,24.2849
03/05/17,54.65,78.27,52.35,37.88,136.99,84.47,121.78,139.17,65.57,87.9,79.44,10.78,5.1262,117.98,15.59,1.0886,112.75,113.375,3.4475,24.2402
04/05/17,55.07,78.61,52.48,36.9,137.04,84.46,121.18,138.57,64.98,87.43,75.68,10.62,5.045,116.79,15.43,1.0985,112.46,114.021,3.5024,24.6223
05/05/17,55.22,78.56,52.77,37.59,137.54,84.49,121.29,138.37,64.83,87.58,77.28,10.6975,5.0963,117.01,15.5,1.0998,112.71,114.147,3.495,24.6571
08/05/17,55.2,78.75,52.79,37.11,137.84,84.45,120.63,138.31,64.555,87.68,77.36,10.55,5.045,116.75,15.41,1.0924,113.26,113.394,3.4927,24.7965
09/05/17,55,79.24,52.62,37.8,138.32,84.41,120.62,138.13,64.245,87.62,76.56,10.6325,5.05,116.05,15.3,1.0874,113.98,113.144,3.4682,24.7996
10/05/17,55.04,79.36,52.38,38.58,138.4,84.43,120.48,138.27,64.625,88,78.88,10.555,5.05,116.04,15.35,1.0868,114.28,113.281,3.443,24.6027
11/05/17,55.12,79.53,52.24,38.96,138.29,84.44,120.48,138.12,64.72,88.01,79.52,10.625,5.045,116.5,15.45,1.0861,113.86,112.986,3.4097,24.2753
12/05/17,54.96,81.06,52.37,39.74,138.6,84.54,121.39,138.43,65.545,87.98,79.6,10.66,5.065,116.83,15.57,1.0931,113.38,113.275,3.4134,24.2579
15/05/17,55.14,80.59,52.52,40.15,139.04,84.53,121.06,138.11,64.865,88.18,81.36,10.75,5.075,117.14,15.75,1.0975,113.79,114.177,3.4123,24.1198
16/05/17,55.09,80.64,52.56,40.44,139.62,84.53,121.51,138.06,65.205,88.31,80.88,10.7375,5.0363,117.65,15.93,1.1083,113.12,114.736,3.4324,24.0776
17/05/17,55.01,79.83,52.48,39.14,136.07,84.62,123.28,138.51,65.805,87.92,81.52,10.76,5.0825,119.79,16,1.1159,110.83,113.221,3.5039,24.3636
18/05/17,55.05,79.43,52.62,32.75,137.26,84.58,123.42,138.69,65.965,88.02,82.08,10.68,5.015,118.81,15.71,1.1103,111.49,113.777,3.7507,24.3787
19/05/17,55.35,79.61,53.05,34.96,137.84,84.6,123.71,138.5,65.88,88.18,83.84,10.8975,5.04,119.4,15.94,1.1206,111.26,114.378,3.6484,24.4061
22/05/17,55.66,79.5,53.02,33.99,139,84.57,123.37,138.22,65.845,88.45,84.32,10.925,5.0875,119.9,16.23,1.1237,111.3,114.337,3.671,24.2619
23/05/17,55.72,79.35,53.09,34.8,139.14,84.54,122.54,138.18,66.055,88.44,85.12,10.9275,5.0238,119.14,16.15,1.1183,111.78,114.538,3.6571,24.1366
24/05/17,55.94,79.29,53.01,35.18,139.78,84.59,123.23,138.2,66.14,88.59,84.8,10.8625,4.9925,119.61,16.28,1.1219,111.49,114.566,3.6772,23.928
25/05/17,56.29,79.12,53.15,34.95,140.97,84.59,123.27,138.57,66.43,88.52,80.32,10.935,4.9885,119.48,16.23,1.121,111.84,114.976,3.6716,23.948
26/05/17,56.5,79.11,53.18,35.5,141.22,84.58,123.48,138.89,66.8,88.57,82.24,10.875,4.9725,120.54,16.4,1.1183,111.33,114.312,3.6462,23.6842
29/05/17,56.5,79.14,53.18,35.5,141.22,84.58,123.48,139.23,66.8,88.57,82.24,10.875,4.9725,120.54,16.4,1.1164,111.27,113.812,3.6358,23.7247
30/05/17,56.48,79.12,53.29,35.54,141.34,84.61,124.09,139.18,66.58,88.66,81.92,10.805,4.8935,120.14,16.47,1.1186,110.85,113.738,3.6438,24.0427
31/05/17,56.64,79.62,53.29,35.17,141.29,84.62,124.4,139.13,66.205,88.65,79.68,10.76,4.94,120.62,16.39,1.1244,110.78,114.461,3.6278,24.0013
01/06/17,57.1,80.06,53.77,34.89,141.84,84.54,124.15,139.08,65.93,88.53,79.28,10.805,4.879,120.72,16.38,1.1213,111.37,114.63,3.6427,24.0149
02/06/17,57.27,80.34,54.9,34.93,143.46,84.6,125.62,139.34,66.155,88.58,78.88,10.735,4.89,121.61,16.59,1.1279,110.4,114.695,3.6655,24.0715
05/06/17,57.33,80.34,54.69,34.55,143.43,84.53,124.84,139.34,65.96,88.5,78.4,10.64,4.896,121.73,16.63,1.1254,110.45,114.474,3.7108,23.6715
06/06/17,57.19,79.3,54.73,34.96,142.86,84.56,125.52,139.42,66.585,88.36,79.76,10.5975,4.9375,123.1,16.76,1.1277,109.41,113.728,3.6978,23.5481
07/06/17,57.17,78.76,54.71,35.04,143.42,84.53,124.92,139.36,66.745,88.18,75.68,10.555,4.968,122.45,16.65,1.1257,109.82,113.803,3.6814,23.614
08/06/17,56.74,78.68,54.58,34.89,143.57,84.51,124.59,139.45,66,88.25,75.44,10.675,5.05,121.65,16.49,1.1214,110.02,113.728,3.6581,23.5809
09/06/17,56.67,78.81,54.09,34.24,139.98,84.48,124.4,139.33,66.36,88.32,75.92,10.79,5.0425,120.54,16.28,1.1195,110.32,113.801,3.6899,23.1567
